# 35082	t２４０／１／魔軍の様子	

261134	?		その頃、魔軍の様子、レッドの町周辺に展開している	Meanwhile, the Monster Army's situation: deployed around the town of Red.
261135	+		魔物大将軍ピサロが率いる第３軍、現在の総兵力ＸＸ万	The 3rd army led by Great Monster General Pizarro, current total strength: XX ten-thousands.
261136	+		魔人レイ、魔人パイアールも参加している	Fiend men Lei and Pi-R are also participating.
261137	+		そのピサロと太鼓持ちのコンバートの様子	The situation between Pizarro and his flatterer Convert.
261138	+		　自分に与えられた兵は他方面と比べて少なく、不満	He is dissatisfied because the troops assigned to him are fewer compared to other fronts.
261139	+		　そこで考えたのが、人間の裏切りを誘発して使う事	What he thought of was to induce betrayal in humans and use them.
261140	+		　コンバートはその為にいる、支配した人間国の管理官としての地位	Convert exists for that purpose, holding the position of administrator of the controlled human nations.
261141	+		　人間はいずれ魔軍の奴隷となる、避けられぬ運命だ。	Humans will eventually become slaves of the Monster Army; it is an inevitable fate.
261142	+		　お前達の中で我々に協力し成果をあげた者を管理者にしてやろう。	Among you, those who cooperate with us and achieve results will be made administrators.
261143	+		　人間から魔物となり、私と共に下等な人間共を支配するエリートとしていだ。	They will become monsters from humans and, together with me, rule as elites over the inferior humans.
261144	+		　名誉魔物的な立場だなとか	A position like an honorary monster, or so forth.
261145	+		　コンバートはニコニコ、まかしてくださいと	Convert smiles and says, 'Leave it to me.'
261146	+		他の方面と違い、ここは都市国家の連合体、切り崩しは楽ですぜ	Unlike other fronts, this is an alliance of city-states, so breaking it apart is easy.
