# 34266	t２１１／３／魔法軍の戦い	

255825	?		戦場の中、リーザス魔法軍の戦いの現場にランスが見かける	In the battlefield, Rance spots the Leazas Magic Army fighting.
255826	+		メルフェイス、チャカの戦い	The fight between Melfeis and Chaka.
255827	+		数百人いる魔法部隊の一部という感じで・・メルフェイスとチャカしかいないと思われないように	Feeling like a part of a magical force with several hundred troops... so that it doesn't seem like it's just Melfeis and Chaka.
255828	+		魔物兵２００突っ込んできます。	200 monster soldiers are charging in.
255829	+		おお、魔法使い連中だ、あいつらは近寄る事さえ出来たら楽勝だぜーと	Oh, the magic users! If we can even get close to them, it'll be easy!
255830	+		チャカが言う、メルフェイスあれを頼む	Chaka says, "Melfeis, I'll leave that to you."
255831	+		わかりました。	Understood.
255832	+		大規模粘着地面、２００近くの魔物の動きが止められる。そこを他の魔法兵の攻撃で蹴散らす	Large-scale sticky ground, immobilizing nearly 200 monsters. Then other mage soldiers scatter them with attacks.
255833	+		だが、その直後、メルフェイスは頭痛で少し苦しむ	However, immediately after, Melfeis suffers a bit from a headache.
255834	+		大丈夫かとチャカ、いけます、気にしないで下さいと	Chaka asks if he's okay; he replies, "I'm fine, please don't worry."
255835	+		すごい技だな、あれお前の得意技だろ志津香？	That's an amazing technique, right? That's your specialty, Shizuka?
255836	+		いえ別に得意ではないわ、あんたが近寄るのを防ぐのに丁度良いから使っていただけ。	No, I'm not particularly good at it. I just used it because it's perfect to keep you from getting close.
255837	+		でも・・あんな大規模に出来るなんて凄いわ。てな感じで	But... being able to do it on such a large scale is amazing. Something like that.
255838	+		ランスにここで見せておく	Showing this to Rance here.
