# 34284	t２１１／５／戦場に戻る	

256031	?		\tランス達は、メルフェイスとチャカを連れて戦場に戻った	Rance and the others returned to the battlefield with Melfeis and Chaka.
256032	+		\tいくつか会話	Some conversations.

256033	?		\t砲兵陣地が再建されていた。香澄	The artillery position had been rebuilt. Kasumi.
256034	+		\t数は３門（背景に合わせて調整）だけだが、しかし、当たらない、用心されているようだ	There are three guns (adjusted for the background), but they don't hit; it seems the enemy is cautious.
256035	+		\t魔軍をうまく１カ所にまとめて欲しい	I want you to gather the Monster Army neatly in one place.

256036	?		\tバレス、リック	Barres, Rick.
256037	+		\t鬼の軍団が投入されています、魔物兵より強く苦戦しています。	A monster (Oni) army has been deployed; they are stronger than monster soldiers and we're having a hard time.
256038	+		\tまたスピードが早い	Also, their speed is fast.
