# 34049	t２７０／聖骸３	

254355	?		\t\tようやく捕まえられそうだな、ああこれで闘神が仲間に・・	Looks like we can finally catch it. Ah, then the Toushin will join us...
254356	+		\t\tパットンが意味ありげに考え込む	Patton thinks deeply with a meaningful expression.
254357	+		\t\t実は目覚めさせられる闘神ってのは本当は４体いた	Actually, there were originally four Toushin that could be awakened.
254358	+		\t\tなんとまだ２体もいるのか。・・いや他の二体は失敗したんだと。	What, there are still two more? No, the other two failed.
254359	+		\t\tここで説明	Explanation here.
254360	+		\t\tパットン達が行った目覚めさせる為の手段は正しかったが	The method Patton and others used to awaken them was correct, but
254361	+		\t\tルーンの命令を消去する際に元の人の脳（ミイラ）が	When erasing the rune commands, the original person's brain (mummy)
254362	+		\t\t負荷に耐えられず破損してしまった	could not bear the stress and was damaged.
254363	+		\t\tなら既に目覚めているあいつ（闘神ゼータ）はどうなんだ	Then how about that one already awakened (Toushin Zeta)?
254364	+		\t\tあれは元の人物の精神力の強さがあってのもの	That was due to the original person's strong willpower.
254365	+		\t\t今回も上手くいくかは・・。むう	Whether this time will succeed... hmm.

254366	?		\t\tふらふらと傷付いた宝箱だんごが現れる。	The injured treasure chest dango appears, staggering.
254367	+		\t\t追いかけると、通路を曲がってにげていった。	When chased, it turned down the corridor and fled.
254368	+		\t\tよし、追いかけるぞ・・	Alright, let's chase after it...
254369	+		\t\tまって下さい、何か・・すごい圧迫感が・・	Wait, something... an overwhelming pressure...
254370	+		\t\tこれは・・とハンティは気が付く	Hunty realizes, 'This is...'
