# 35279	t２４２／Ｍランド３	

262945	?	翌朝、司令部	The next morning, command headquarters.
262946	+	戦況報告、地図を出す場合は　／戦況に合わせて　２種類	Battle report: if showing a map, prepare two types according to the situation.
262947	+	敵の総大将は魔物大将軍ピサロ、だがあまり前線に出てこない、こいつさえ倒せば魔軍は総崩れになり	The enemy's supreme general is the Great Monster General Pizarro, but he rarely appears on the front lines. If we defeat him, the Monster Army will collapse.
262948	+	自由都市地帯は一気に取り戻せるのだが	We can quickly reclaim the Free Cities area.
262949	+	用心深いのか・・ま、当然だな。どんな奴なのだ	Is he cautious? Well, naturally. What kind of guy is he?
262950	+	　これまでの情報を集めると	Gathering all the information so far,
262951	+	　ピサロはあまり前線に出てこない	Pizarro rarely comes to the front lines.
262952	+	　金銀財宝が好きらしい、各地の町から集めまくっている	He seems to like gold and silver treasures and is gathering them from towns everywhere.
262953	+	　特別な財宝については自ら奪いにいっているらしい。	For special treasures, he apparently goes himself to seize them.
262954	+	金銀が好きなのか、理解出来ないな・・女みたいな奴だ	He likes gold and silver? I don't understand... he's like a woman.
262955	+	ランスだったら美女集めまくっているわね・・	If it were Rance, he'd be gathering lots of beautiful women...
262956	+	だが、となると簡単な事ではないか、奴がほしがりそうな金品を囮にしておびき出して殺せば一発だ	But that makes it simple: use the valuables he's likely to want as bait to lure him out and kill him in one go.
262957	+	おい、お前らそういう品はないのか	Hey, don't you guys have such items?
262958	+	　パトリシア、パパデマスは白々しそうに目をそらす	Patricia and Papademas look away with an obvious fakeness.
262959	+	　コパンドンは、金銀かあれ暴落の危険性があるんで手出してない・・うちは現金主義やさかい	Copandon said he's not touching gold or silver since there's a risk of a crash... Our house is cash-oriented.
262960	+	えーい、お前ら出せとランスがいっても逃げるパパデマス、パトリシア	Hey! Even when Rance tells you to pay up, Papademas and Patricia run away.
262961	+	　（世界の為とはいえ私がこっそり集めた、博物館を開けるくらいの宝石の数々は渡せないわ、ええ、何があっても）	(Even if it's for the world, I can't hand over the numerous jewels I've secretly collected, enough to open a museum, no matter what happens.)
262962	+	世界の為だぞーと言われてもしらー、じゃあお前らの町だけ守らない、ええっ、	Even when told it's for the world, they just give a blank look. Then they say, 'Well, then I won't protect your town alone,' huh?
262963	+	そう言われると二人とも懊悩しながらも、金銀を用意しますぅと	When said that, both of them reluctantly agree to prepare gold and silver.
262964	+	がはは、まだ隠してないだろうなー、おらジャンプしろジャンプ	Gahaha, you haven't hidden it yet, right? Come on, jump, jump!
262965	+	総統閣下の地位を利用して都市長から金銀せびってる・・	Using the position of Supreme Leader to extort gold and silver from the city mayor...
262966	+	偉くなってスケール変わったけど、やることなにも変わらないね・・	You've become important and the scale has changed, but nothing you do has changed...
262967	+	うーん、しかしこれじゃインパクトが足りないぞ、何かないかな	Hmm, but this doesn't have enough impact. Is there something else?
262968	+	誰かが言う、ゴールデンハニーでもあればいいのにね	Someone says, 'It would be nice if we had Golden Hanny or something.'
262969	+	うん、しかし、あれは希少種だから、欲しい時にはなかなかいないしな・・あっ	Yeah, but since it's a rare species, it's hard to find when you want it... Ah!
262970	+	そうだ、この地にあった悪魔回廊にいっぱいいたじゃないか。	That's right, there were plenty in the Devil's Corridor here.
