# 34347	t２１２／リーザスその後	

256657	?		３日後、リーザスの各地でリーザス軍により猛反撃が行われた。	Three days later, a fierce counterattack was launched by the Leazas army across various parts of Leazas.
256658	+		各将軍のかっこいいシーン	Cool scenes of each general
256659	+		　（この辺りは、リーザス自力解放　の方から一部抜き出して使用が良いと思う）	(Around here, I think it's good to extract and use parts from 'Leazas Self-Liberation')
256660	+		　（かなり　長くなってもいいです　イベントは分割も可）	(It can be quite long, and it's okay to split the event)
256661	+		リーザス城	Leazas Castle
256662	+		リア様、前線からの報告です。	Lady Lia, this is a report from the front lines.
256663	+		パラパラ砦周辺に展開していた５万あまりの魔軍ですが、リック将軍率いる赤の軍がさきほど殲滅しました。	The Monster Army of over 50,000 deployed around Parapara Fortress was just annihilated by the Red Army led by General Rick.
256664	+		これにより、リーザス国内で組織だった行動をする魔軍はいなくなりました。	As a result, there are no longer organized Monster Army forces acting within Leazas.
256665	+		リア、かっこよく	Lia, make it cool.
256666	+		わーいとか喜ばない、一段落ね、多数の国民と兵士が死んだ事、そしてまだ他国で魔物はあばれており	Don't cheer like 'Yay'. It's just a milestone. Many citizens and soldiers have died, and monsters are still rampaging in other countries.
256667	+		魔軍そのものを倒した訳ではない事、戦いはまだこれから	We haven't defeated the Monster Army itself; the battle is still ahead.
256668	+		でも、今はこの勝利を国民と兵士達と共に祝いましょう	But for now, let's celebrate this victory with the citizens and soldiers.
256669	+		すべて、あのお方がいたからですね	It's all thanks to that person.
256670	+		当たり前よ、リアが好きになった人だもん	Of course, it's the person Lia fell in love with.
