# 33224	６０３／謎３／戦闘後	
* Reset Kalar	リセット２	Female
* Vital Fit	バイタル	Male
* Nagata-kun	長田君２	Male
* Nagi su Ragarl	ナギ２	Female

214760	Reset Kalar	「ふう、ここの調査はこんなものかな？」	「Phew, I think that's all for here.」

214761	Reset Kalar	「おや？」	「Oh?」

214762	Vital Fit	「あ、あのぉ……」	「U-Um...」

214763	Reset Kalar	「あ、バイタルさん」	「Ah, Vital-san.」

214764	Vital Fit	「…………」	「............」

214765	Reset Kalar	「ん？」	「Hm?」

214766	Vital Fit	「ううっ……」	「Uuu...」

214767	Vital Fit	「いえ、なんでもありません……	「No, it's nothing...
214768	+	　し、失礼しました」	　Excuse me.」

214769	Reset Kalar	「あっ……」	「Ah...」

214770	Nagata-kun	「なんだぁ？　行っちゃった」	「What was that? He left.」

214771	Reset Kalar	「うーーん……」	「Hmm...」

214772	Reset Kalar	「ま、いいや」	「Well, whatever.」

214773	-	盗まれたものは貴金属ばかりだった。	The stolen items were mostly precious metals.
214774	+	手がかり『盗品の情報』を手に入れた。	Obtained clue 'Information on Stolen Goods'.

214775	-	事件当夜、最も高い客室は盗みに入られたが、	On the night of the incident, the most expensive room was robbed,
214776	+	戸締まりは厳重にされていたらしい。	but it had been tightly locked.
214777	+	手がかり『最高級ルームの施錠』を手に入れた。	Obtained clue 'Locking of the Highest-Class Room'.

214778	Reset Kalar	「よし、終わり」	「Okay, done.」

214779	Nagata-kun	「へ？　終わり？」	「Eh? Done?」

214780	Reset Kalar	「うん、もう犯人は分かったよー」	「Yeah, I already know who the culprit is~」

214781	Nagata-kun	「ええっ！　マジで！？」	「Ehh! For real!?」

214782	Nagata-kun	「え、まさか＜エール＞も……」	「Eh, don't tell me ＜エール＞ also...」
214783	+	「マジすか！？」	「For real!?」

214784	Nagata-kun	「やべえ、俺なんにも分かんねぇ……」	「Shit, I don't understand anything...」

214785	Nagata-kun	「マジか。	「Seriously.
214786	+	　いや、推理してるだけ偉いわ」	　Well, just being able to reason is impressive.」

214787	Nagata-kun	「俺、こういうの死ぬほど苦手なんだよぉ」	「I'm really bad at this kind of thing.」

214788	Nagata-kun	「いいんだ、いいんだ……友よ……	「It's fine, it's fine... my friend...
214789	+	　俺もなーんも分かんねぇから……」	　I don't get anything either...」

214790	Nagi su Ragarl	「じゃ、そろそろ解決編？」	「So, time for the solution part?」

214791	Reset Kalar	「えへへー、そう、なんだけど……」	「Ehehe~, yes, but...

214792	Reset Kalar	「ちょっと別行動ね」	　I'll do a bit of separate action.」

214793	Nagata-kun	「えっ？　なんでまた？」	「Eh? Why again?」

214794	Reset Kalar	「ここから先は犯人捜しの調査じゃないから」	「From here on it's not about searching for the culprit anymore.」

214795	Reset Kalar	「ごめんね、後で説明するからね。	「Sorry, I'll explain later.
214796	+	　またねー」	　See you~」

214797	Nagata-kun	「あ、行っちゃった……」	「Ah, she left...」

214798	Nagata-kun	「なーんか変な子だよなぁ……」	「She's a pretty weird kid...」
